3690,0.00427591,1.77697e-09
3700,0.0042759,1.70843e-09
3710,0.00427588,1.64254e-09
3720,0.00427586,1.57918e-09
3730,0.00427585,1.51827e-09
3740,0.00427583,1.45971e-09
3750,0.00427582,1.40341e-09
3760,0.0042758,1.34927e-09
3770,0.00427579,1.29723e-09
3780,0.00427578,1.2472e-09
3790,0.00427577,1.19909e-09
3800,0.00427576,1.15284e-09
3810,0.00427574,1.10837e-09
3820,0.00427573,1.06562e-09
3830,0.00427572,1.02452e-09
3840,0.00427571,9.85002e-10
3850,0.0042757,9.47009e-10
3860,0.00427569,9.10482e-10
3870,0.00427568,8.75363e-10
3880,0.00427568,8.41599e-10
3890,0.00427567,8.09138e-10
3900,0.00427566,7.77928e-10
3910,0.00427565,7.47923e-10
3920,0.00427565,7.19074e-10
3930,0.00427564,6.91339e-10
3940,0.00427563,6.64673e-10
3950,0.00427563,6.39036e-10
3960,0.00427562,6.14387e-10
3970,0.00427561,5.90689e-10
3980,0.00427561,5.67906e-10
3990,0.0042756,5.46001e-10
4000,0.0042756,5.24941e-10
4010,0.00427559,5.04693e-10
4020,0.00427559,4.85227e-10
4030,0.00427558,4.66511e-10
4040,0.00427558,4.48517e-10
4050,0.00427557,4.31217e-10
4060,0.00427557,4.14584e-10
4070,0.00427556,3.98593e-10
4080,0.00427556,3.83219e-10
4090,0.00427556,3.68438e-10
4100,0.00427555,3.54227e-10
4110,0.00427555,3.40564e-10
4120,0.00427555,3.27428e-10
4130,0.00427554,3.14798e-10
4140,0.00427554,3.02656e-10
4150,0.00427554,2.90982e-10
4160,0.00427553,2.79759e-10
4170,0.00427553,2.68968e-10
4180,0.00427553,2.58594e-10
4190,0.00427553,2.48619e-10
4200,0.00427552,2.3903e-10
4210,0.00427552,2.2981e-10
4220,0.00427552,2.20946e-10
4230,0.00427552,2.12424e-10
4240,0.00427552,2.0423e-10
4250,0.00427551,1.96353e-10
4260,0.00427551,1.88779e-10
4270,0.00427551,1.81498e-10
4280,0.00427551,1.74497e-10
4290,0.00427551,1.67767e-10
4300,0.0042755,1.61296e-10
4310,0.0042755,1.55074e-10
4320,0.0042755,1.49093e-10
4330,0.0042755,1.43342e-10
4340,0.0042755,1.37813e-10
4350,0.0042755,1.32498e-10
4360,0.0042755,1.27387e-10
4370,0.00427549,1.22474e-10
4380,0.00427549,1.1775e-10
4390,0.00427549,1.13208e-10
4400,0.00427549,1.08841e-10
4410,0.00427549,1.04643e-10
4420,0.00427549,1.00607e-10
4430,0.00427549,9.67263e-11
4440,0.00427549,9.29955e-11
4450,0.00427549,8.94086e-11
4460,0.00427549,8.59599e-11
4470,0.00427548,8.26444e-11
4480,0.00427548,7.94567e-11
4490,0.00427548,7.63919e-11
4500,0.00427548,7.34454e-11
4510,0.00427548,7.06125e-11
4520,0.00427548,6.78889e-11
4530,0.00427548,6.52703e-11
4540,0.00427548,6.27528e-11
4550,0.00427548,6.03324e-11
4560,0.00427548,5.80052e-11
4570,0.00427548,5.57678e-11
4580,0.00427548,5.36168e-11
4590,0.00427548,5.15487e-11
4600,0.00427548,4.95605e-11
4610,0.00427548,4.76488e-11
4620,0.00427548,4.5811e-11
4630,0.00427547,4.40439e-11
4640,0.00427547,4.23452e-11
4650,0.00427547,4.07119e-11
4660,0.00427547,3.91415e-11
